id,name,cusps,betti,tets,solids,hash,volume,triangulation
53,ncubecld10_00050,1,2,24,10,85ea4b25fba0676820aea8c4a33f314c,17.2248304029,yvLLvPAvvPwPQAQQQegklhimntwsrusvqsvrxtxwvxrknagrakartixtqkvdvolkfls_BaaB(1,0)
54,ncubecld10_00051,1,1,25,10,85cf7c0d833edcf4f052b22da88803fd,17.2248304029,zvLLLvzzLLAwPQQQQkddgkmknlsrwtrpqxyuyvxvxwywrwkpafubnndhtqtttobuiceuua_BaaB(1,0)
55,ncubecld10_00052,1,1,24,10,2b83424673c7d1e671088e8eac1798d9,17.2248304029,yLLvLLvvPQwzAQQQQcdilmroqkqstwrwvvuqtxuvxxjxxcrkwovjlaunoxpawlurfic_CbDc(1,0)
56,ncubecld10_00053,1,2,24,10,121d55f65eae42f326d1e0a19cc5c176,17.2248304029,yvLAPvzzzvPPQLQQQdefghjjkstrqvpuututxwwxwxhhawwmfpaoulrtmsgmmkpxxjr_BaaB(1,0)
57,ncubecld10_00054,1,2,25,10,589352a4b4e16f2103869b634b17d781,17.2248304029,zLvvLMLzvzQPQzPQQkcehijmrptrpnosvvusyxxwxywywwedvlpmumvniariebmjhthhdm_BaaB(1,0)
58,ncubecld10_00055,1,2,25,10,cada9eaf5f2c4324c90bcb12736f4f27,17.224830403,zvLLvwQvvPALQMQMQkdgghmlkpottuovrutxwxvywyxyslageesssvvgwenxrgmjeiknps_baab(1,0)
59,ncubecld10_00056,1,1,26,10,e93c236602c7be28c4845a6478af1eab,17.224830403,ALvLLLvzLLALMMQQQQccgehlmprmowpqustxwwvxyvzyzzqwqfbxwvccjbxbsdaatoakcpbqc_Bbba(1,0)
60,ncubecld10_00057,1,2,24,10,82c46e2aa5e280bb522fbdd5acfcd3f4,17.224830403,yLLvLvvPMPMwPMQQQcdijqjprnrqnsswprtxvuvxwxhsplaushfssfvtabdvhebrqne_baab(1,0)
61,ncubecld10_00058,1,2,23,10,d09f802221b73c46d39aa52977071516,17.224830403,xvLLvwvPAAPLQMQQcdggnlpomoosqpusvrutvwuwwslaatsskpchsaaeixffxdhdl_dCEd(1,0)
62,ncubecld10_00059,1,1,25,10,fd52264baa11381c6f36481bbce3ff9a,17.2248304029,zLvvvLLwAwPQQAwQQkckjjmrquqtmuvvptstvywyxxyxbkevadmambqbaackjcvjupucaa_baab(1,0)
63,ncubecld10_00060,1,1,23,10,0fe7ffb4a63800fe19730d7bb14c282a,17.224830403,xLLvvvPLAQvLQQQQccdgjollnkrowuwqvwtvtuutvhsnbxcpahfujcaojlcqhcomm_cBba(1,0)
64,ncubecld10_00061,1,2,24,10,f8c74de114675e1049885ff020d92b07,17.224830403,yLvvAvwQzQvwQMAQQcgfioknlmqpruvuvtrtuwxxwxjhsshaxphnjfhjjoamnvfaomo_BaaB(1,0)
65,ncubecld10_00062,1,1,23,10,479e5f730fce21fe03af976e18f71269,17.2248304029,xLLvLvvPzAzPQQQQccdgnqkmpupvtvspvqwrtuwuwhsgnhpakdlaciblixunlglqh_CddE(1,0)
66,ncubecld10_00063,1,1,23,10,9409ae9b1bf534b3f18f2003bb4b71f7,17.224830403,xLLvvMvPvPMQQLQQccdjimpnrorstoqtosuwwvuvwhsovralhgxoolloxmwhhuagd_dCFd(1,0)
67,ncubecld10_00064,1,1,23,10,3d431b2202620125b7e400dba7ec0716,17.2248304029,xvLvvLwMALAMPQQQcdhhmklnqlrtoqwstwruvutvwrggvrhmiqlkoiddrrddpjchg_dEFh(1,0)
68,ncubecld10_00065,1,1,25,10,1cd797a1ff5f39f3a6c2f689faec5967,17.224830403,zLLvLLLLLPvMQQMMQkcdginoopqsrvuwspstrvxywyxyhsgvkhgchuickabtihdsuhjhsh_eDHf(1,0)
69,ncubecld10_00066,1,2,25,10,2a28dc7f9271492063a520016faa31d2,17.2248304029,zvLLvLPvLPLQMMPQQkdgfklrolmnorpsvswyxuxywxywslbavpsetbbpgpbhcoflpmhido_BacB(1,0)
70,ncubecld10_00067,1,2,23,10,4dc80c68c1474bb6b51a3e9a75de7dce,17.2248304029,xvLvvLAwLPPAPQQQcemljhprqrmurqosvuvstwwuwramrudgbcricqcomwkrrcuxu_baab(1,0)
71,ncubecld10_00068,1,2,22,10,5da4b9c58702447be140aae0d56c3fca,17.2248304029,wLvLvLMLvPPMQQQkcfkmipsomqrmutpvvuttusvlldavgabslgvghbvonltdtf_cBDb(1,0)
