id,name,cusps,betti,tets,solids,hash,volume,triangulation
49,ododecld03_00023,1,0,42,3,62fa8c2cb08c513b91bcab690ff36257,33.597194222,QLvLwvvLLzvvzPwQwMQMAPQPLQQQQaegmkuBvAvtFzuxEJxIvzEKHKKEHFDLIIPONJMMOPOPjxgqcemamxipxxtadxjjgvugduvgbgxcsteagavwrrg_BBaB(1,0)
50,ododecld03_00024,1,1,43,3,20ac493f304a1e2dc6942b1b952747cf,33.597194222,RLLvLvvLvAQvAMLvAwwwQMAQQMQMQkcdgqmusrtuytyvEwDIHzFEIFCKDNGJKELKNLOMPOQPPQhsghaahvsnmwasmxahhoccvrvcbabccsxolapmvcvorw_Bcab(1,0)
51,ododecld03_00025,1,0,45,3,e9f0c07d8e2877704190b88b66cff749,33.597194222,TvLLAzvwwzwAPvzwPzALQwAvPMQQQQQdgfgfmomnotvxsvDFzCHJFJEFIBJGHMRRSQLPMQONORSSQramlmadamvwtefmaaiaoanagglvubcieagowjwcobsgsso_bBba(1,0)
52,ododecld03_00026,1,2,42,3,f3e5a7751f7d0e266bcd3818ff324606,33.5971942224,QvLLvvLLvPAQvzvPPQQQQwvAMPMQQddknrpomuutsyDyGxvGwzxzBGAABFLKHNJMKNOOPPNPrwvahaubauurjajakchnrfnqpllontlhovvnwxxatgo_bCcD(1,0)
53,ododecld03_00027,1,0,43,3,1d5d12f9f264962919d2bdd48270bac9,33.5971942224,RLvvLvLLMvLvzzwMwPMQLMAQPQQQQkcejmjntrsvCDBuGEwwGEHKFMNMPIJKJPLNLPHOJQQOQOuivdwpaogkamabpdcgmlawskknavsgbpvkvpjpbhdqai_CdBc(1,0)
54,ododecld03_00028,1,2,43,3,0a8a2dd21a7a1a2e37f7b721d9a3831b,33.597194222,RvLLvvQvvwQvMwvPLLMQAMMAMQAQQkdfjmlkqqnutwBFAHDExKBGzILMJDINHGOOKPPMQOQNPQrhrbvoxxbhpvhalaaqrmmuohttcckcwkdusqqkaadwxx_CbDb(1,0)
55,ododecld03_00029,1,0,47,3,2a6ef500572ee2bb574ff5eab3a4c165,33.597194222,VvLALwLMwzzvvMLAwLvwMQQAwMMzQQQQccedgihmljmnqwtvxyFAMLKMMNCLDDNOJOPQOSUTULNURRSTTbrkqawdhpfkvafkildjaqhlxavicglmjpmpdplltgcjrofno_bbba(1,0)
56,ododecld03_00030,1,2,43,3,0a8a2dd21a7a1a2e37f7b721d9a3831b,33.597194222,RvLvAvLvMwvvAvPPMwwMQQvQAQQQQkcifkmklvuADszvAxBKzxGECHEMIPONMHQLJPLOQLMPOQvpxvcjfsjrajwssjxxokuqqaajsawwcnmvvqbsqsbxbl_bCbB(1,0)
57,ododecld03_00031,1,0,42,3,a157db09ab1af77bfe76f201b898f5c5,33.5971942224,QLvLLvvwLMvzzLAvPQQMPwwMQQQQQcfghpqonqBtzFvyIGHExHyADBIIJOOEGHJMNMOPMNPPlltwaelcwpkpehdaeattnokjkjjeeesffiujgcovrkg_CbBa(1,0)
58,ododecld03_00032,1,2,43,3,fd70f412d108b4591063336461767946,33.5971942224,RLLLvLvwvzzvLvvMLLPQAQQMQQQQQkcdfhlspuFBJwvBCOywMELIFAHEKIHKQGHLQIQONPNPNPhsevtvsahqauutfnvcbobnssjkvkkoacvnasucoiguwu_BaBb(1,0)
59,ododecld03_00033,1,0,44,3,eb844d39ff533416a1151494422a318c,33.597194222,SLvvvAvwvwwLzvwQMQLPAPLQPQPQQQcblhlknzsAqstuDBzyEyEDCGHIKJPGNQHJLRMONMPRPQQRxkvrflkbnoobvqlfftfllllmiggwfvqcvwqnjffjqnlpp_cBba(1,0)
60,ododecld03_00034,1,0,46,3,52686d02b8e46dc9e2263f333bc94dec,33.5971942224,UvLvLvvLAwwwvQvAMzMMvQzAAQQQMQQkdikosrousztwEsxvBFDKBCGGEOLRJMPIILJONOTNTQRSSRTjajaiidxhaxbefovsdcavvauuahufksoofbjbsmjxgovbvm_bbba(1,0)
61,ododecld03_00035,1,2,46,3,42d7c9a04967f77d8ef2129425e3a2e0,33.597194222,UvLvLLzvvMwPzvLzMwzLAQQAMQAQQMQkeikjnutqwtwAEyzxJKCIAPKGNFODLHQJJMRRQSKOMPRTSTTratrqaiithfvaorciiqpsahdhbnvcvpbbrpipawgfolupoo_babB(1,0)
62,ododecld03_00036,1,2,43,3,f56ac43bf3b6e51bca3c81112af93f77,33.597194222,RvLLvvvLvwLLAzvAwQLwPQQPQQQQQkdgomzyrxrAxyxCtvFEODIAKHGGFPFLNKOMQJKPMLQOPQslafaululfssorwkggtfdsaiqqbxjdxuxccgfncfsvbc_cBdC(1,0)
63,ododecld03_00037,1,2,45,3,9facde2e6c256885122885b1a0b0e539,33.597194222,TvvLLvvvwvvvzvQPQAAvMQQAQMQQQQQhgpoqIwvItxAzICFCJPGGKDMLCEQFPRQMRNSPQOSOMNOSRllubuuugocwsrcogfslcvkwxxwghcdiepixpeaepqtunrc_abBc(1,0)
64,ododecld03_00038,1,2,44,3,b43a64af347346cf5bb2e0050389a88a,33.5971942224,SvLLvLvMMvwvLMPvMLPPAzLQPQQQQQcegjknmrsAzByvzEIFvDHKLKOMPNJMKIERNJLMQIRQPPQRguijabambngnjgxpugpedqpplpqbkbfbrcvgjwgvvogro_cBba(1,0)
65,ododecld03_00039,1,1,44,3,5869c8ec350a8f68561d105c9bb19ce7,33.597194222,SvLLvvvPLLAvLLPQMPAvMLLPMQQQQQcegkoqumtrAzEDByxsvyFwGBCCMQKKNLJIJOKRPRMNOPQRcacapmceaajacgjcorwecevwothfckwrfcrcdgtrsjsji_abbB(1,0)
66,ododecld03_00040,1,0,45,3,d2108b079bcb12801027ca822165c596,33.5971942224,TvLLvvwAvAvvwMMPzvAQAQMQPwMPQQQeghkiqmvzCrtwvFIEDDLyGEHJKBFLMENJHNQPORPSQPRSScmgoclciacvkrvplmetxfqmeamohpqlavjcxqjudqxipvc_BcBb(1,0)
67,ododecld03_00041,1,0,43,3,48c1d730dad1175c9ec4a4a5395d8b90,33.5971942224,RvvLvLzvwwLwvPLzMPPwAQQQMPQQQkhjilurustDsCwAGKBLzIGyKJEFMLNKLIGHHQNPNOQPPQlagslaxqaacbbsvqcmkacvamncamthmmnieacosjfjkc_bCaB(1,0)
68,ododecld03_00042,1,0,45,3,e9ddf18d0f7a13debb547769a57aeced,33.5971942224,TvvLvLvQvvvvvAPALvQPvAQQQQQQQQQhjikqEDBFuCHKJFMGIKQLBNQJGOSAQHPERHLKISOROPNSRxasoammmagowiigasiiaqoximjulbicefagxmiuoosbkcf_babB(1,0)
69,ododecld03_00043,1,4,43,3,806cc3a0d9ba24b87ff76b2e8643f315,33.5971942224,RvLvvvAvvLLMzMAwzPMQwwQwQQQQQkehjrvwwnousvyEDABCIEBDyLMJNDLHPJKOPQMQMONQPOrgrxhaakbhupsubcggxlgkbhaaxbcvwgfnfonvggvgrb_Bbab(1,0)
70,ododecld03_00044,1,2,46,3,7931777d2b3fa8d42a39b65f75f3605c,33.5971942224,UvvLLvvLvPMwwMLLPwLwzPQAQPQPQQQkfiqrlnvrotzxvuGFwwzOCEODNGQPJNJLHKTRLOSRMQSQRTTulxdgfaabahvrciarvktgflollpxuhffbsxffgnorfgbcum_BbBc(1,0)
71,ododecld03_00045,1,2,45,3,b520bf032bc37a649482fd071e72eabe,33.5971942224,TvvvLvLAzvMLwPvzvLAMzAQQQQQQQMQjoplnstnzuAvuDHFJAJHCNRJKQMKDIOOQKPLLHNPNMSSRSaffovpxcdxegbvlvpbpdoaaqaelacqppdexeelxsffpqnm_bCBb(1,0)
72,ododecld03_00046,1,2,42,3,7a502ed123142c351c72c23ad1f6eac2,33.597194222,QvvLvvLvzvzvQQPzLQwAPMQMQPQQQfmllonsBuvwEwCwFyGJxIHzJMKBHKNGLNOLMIPLOMPPpwwrwwllahxagobnnhxkeevqmhjpmdepaqttbbrwbck_aBBa(1,0)
73,ododecld03_00047,1,2,43,3,4ab862f956f75d0129e3d82ac85e2f2f,33.597194222,RvvLvLvvvvLLwMPzLLMAAQQQQQQQQkgjprwyFuHGtBwyuDPLJJGIEAMIDNPFOMPFGKOLQMLQOQdaeedauaaacwnrnsahdaccfvukblqbaievbelqqjosjf_abba(1,0)
74,ododecld03_00048,1,2,44,3,9ce38b49b77e2ae8c781ac3b9f98c756,33.597194222,SvvLvvLLMvvAzvPPMPPMPQPzQQMPQQchonmlysryuDzxIGJvFzIxDCKBCLJNFLGMHPPOORNQOQRRaoowcdadataggafqovgpvggqkvhdxbtndbiiwkxnvkvtd_abBc(1,0)
75,ododecld03_00049,1,2,44,3,881d89211e4e4429fa9bb87ac720700e,33.597194222,SvLLvvvzPwzzvPzQPPQPQzLPPwPQQQcdgqoomonvCAxywBwxBHExGAGyFEJMLMNORONRLPQNPQQRslauufqbueokkvvwgkaurlbxstmaxafvoqfnxbdpkiumo_BBBa(1,0)
76,ododecld03_00050,1,0,44,3,d3c918ffdc375b71db9e6063ef65c2d1,33.597194222,SvvLvvLvvvwvQvPzvPAAQQQQPQQQQQcgiosAxurIGHCLNIEKMGCyHMDzFBJNELRKQPHOLROMNQQRmgfmpuadavkojqsfrpvkcsaovnwfdgfifumntbtddebwk_bBbC(1,0)
